rank,word,pos,gender,ko,freq,cum_pct,region,cefr
1832,هنالك,,,"거기, ~가 있다",,,Top2000,
1833,واضحة,,,명확한(여성),,,Top2000,
1834,يجد,,,찾다,,,Top2000,
1835,يدخل,,,들어가다,,,Top2000,
1836,أقوى,,,더 강한,,,Top2000,
1837,إذن,,,"그럼, 그러면",,,Top2000,
1838,الأوروبية,,,유럽의,,,Top2000,
1839,التاسع,,,"아홉 번째, 9번째",,,Top2000,
1840,التقرير,,,보고서,,,Top2000,
1841,التنمية,,,"개발, 발전",,,Top2000,
1842,الحاكم,,,"통치자, 지사",,,Top2000,
1843,الحيوانات,,,동물들,,,Top2000,
1844,الداخل,,,"내부, 안쪽",,,Top2000,
1845,الدور,,,"역할, 차례, 층",,,Top2000,
1846,الشبكة,,,"네트워크, 그물",,,Top2000,
1847,الشكل,,,"모양, 형태",,,Top2000,
1848,الصحيح,,,"올바른, 정확한",,,Top2000,
1849,الصينية,,,중국의,,,Top2000,
1850,القسم,,,"부서, 부분, 맹세",,,Top2000,
1851,القضايا,,,"사건들, 문제들",,,Top2000,
1852,القومي,,,"국가의, 민족의",,,Top2000,
1853,الكهرباء,,,전기,,,Top2000,
1854,المواطن,,,"시민, 국민",,,Top2000,
1855,الموقف,,,"상황, 입장",,,Top2000,
1856,اول,,,첫 번째,,,Top2000,
1857,بعمل,,,"일로, 작업으로",,,Top2000,
1858,بقية,,,나머지,,,Top2000,
1859,بنفسك,,,네 자신이,,,Top2000,
1860,بينهما,,,그 둘 사이에,,,Top2000,
1861,تناول,,,"먹다, 잡다",,,Top2000,
1862,جاءت,,,왔다(여성),,,Top2000,
1863,حدوث,,,"발생, 일어남",,,Top2000,
1864,طائرة,,,비행기,,,Top2000,
1865,طبيعي,,,"자연스러운, 정상적인",,,Top2000,
1866,عم,,,삼촌,,,Top2000,
1867,عندك,,,"네게, 너에게는",,,Top2000,
1868,قيام,,,"일어남, 수행",,,Top2000,
1869,كشف,,,"드러내다, 발견",,,Top2000,
1870,لحقوق,,,권리를 위한,,,Top2000,
1871,معين,,,"특정한, 일정한",,,Top2000,
1872,مقر,,,"본부, 본사",,,Top2000,
1873,مليار,,,10억,,,Top2000,
1874,نعرف,,,우리는 안다,,,Top2000,
1875,ها,,,"여기, 자",,,Top2000,
1876,وأنه,,,그리고 그가 ~라는 것,,,Top2000,
1877,يشعر,,,느끼다 (3인칭 남성),,,Top2000,
1878,أسابيع,,,몇 주,,,Top2000,
1879,أسبوع,,,일주일,,,Top2000,
1880,إشارة,,,"신호, 표시",,,Top2000,
1881,الإشارة,,,"신호, 표시",,,Top2000,
1882,الاثنين,,,"월요일, 둘",,,Top2000,
1883,الثقافي,,,문화의,,,Top2000,
1884,الجنسي,,,성적인,,,Top2000,
1885,الحاجة,,,"필요, 욕구",,,Top2000,
1886,الحر,,,자유로운; 더위,,,Top2000,
1887,الدرجة,,,"등급, 정도",,,Top2000,
1888,العدالة,,,정의,,,Top2000,
1889,العدل,,,"정의, 공정",,,Top2000,
1890,العقل,,,"마음, 이성",,,Top2000,
1891,العلمي,,,"과학적인, 학문적인",,,Top2000,
1892,العيد,,,"명절, 축제",,,Top2000,
1893,الفقر,,,"가난, 빈곤",,,Top2000,
1894,القانونية,,,"법적인, 합법적인",,,Top2000,
1895,الكل,,,"모두, 전부",,,Top2000,
1896,اللعب,,,"놀이, 게임",,,Top2000,
1897,المعركة,,,전투,,,Top2000,
1898,النووي,,,"핵의, 원자력의",,,Top2000,
1899,بالطبع,,,물론,,,Top2000,
1900,بلغ,,,"도달하다, 이르다",,,Top2000,
1901,بمدينة,,,도시에서,,,Top2000,
1902,تشكل,,,"형성하다, 구성되다",,,Top2000,
1903,ثقافة,,,문화,,,Top2000,
1904,جمهورية,,,공화국,,,Top2000,
1905,دائرة,,,"원, 부서",,,Top2000,
1906,ديفيد,,,데이비드(이름),,,Top2000,
1907,ذكرت,,,"언급했다, 기억했다",,,Top2000,
1908,سقوط,,,"추락, 몰락",,,Top2000,
1909,شعور,,,"감정, 느낌",,,Top2000,
1910,ص,,,"쪽(page), ص 글자",,,Top2000,
1911,ظهور,,,"출현, 등장",,,Top2000,
1912,عاصمة,,,수도,,,Top2000,
1913,عرفت,,,알았다,,,Top2000,
1914,عز,,,"영광, 존귀",,,Top2000,
1915,علماء,,,"학자들, 과학자들",,,Top2000,
1916,فصل,,,"학기, 장(章), 분리",,,Top2000,
1917,فيهم,,,그들 안에,,,Top2000,
1918,قرر,,,결정했다,,,Top2000,
1919,مادة,,,"물질, 과목, 조항",,,Top2000,
1920,معروف,,,"알려진, 유명한",,,Top2000,
1921,وهل,,,그리고 ~인가?,,,Top2000,
1922,يحتوي,,,포함하다,,,Top2000,
1923,يدعى,,,~라고 불리다,,,Top2000,
1924,يكتب,,,"쓰다, 기록하다",,,Top2000,
1925,يكونوا,,,그들이 되다,,,Top2000,
1926,آن,,,"앤 (인명), 시기",,,Top2000,
1927,أقرب,,,더 가까운,,,Top2000,
1928,استمر,,,계속해라,,,Top2000,
1929,اسمها,,,그녀의 이름,,,Top2000,
1930,الأسرة,,,"가족, 가정",,,Top2000,
1931,الأموال,,,"돈, 재산",,,Top2000,
1932,الأهلي,,,"알 아흘리(팀), 국민의",,,Top2000,
1933,التقنية,,,기술,,,Top2000,
1934,الجنة,,,"천국, 낙원",,,Top2000,
1935,الشام,,,샴(레반트 지역),,,Top2000,
1936,الصحافة,,,언론,,,Top2000,
1937,العفو,,,"용서, 사면",,,Top2000,
1938,الغاز,,,가스,,,Top2000,
1939,الفكرة,,,"생각, 아이디어",,,Top2000,
1940,القناة,,,"채널, 운하",,,Top2000,
1941,الكتابة,,,글쓰기,,,Top2000,
1942,المؤسسات,,,"기관들, 기구들",,,Top2000,
1943,النسخة,,,"버전, 사본",,,Top2000,
1944,الوسطى,,,"중앙의, 중간의",,,Top2000,
1945,اليه,,,그에게,,,Top2000,
1946,برشلونة,,,바르셀로나,,,Top2000,
1947,بسيطة,,,"단순한, 간단한",,,Top2000,
1948,بلدة,,,"마을, 소도시",,,Top2000,
1949,بينها,,,그것들 사이에,,,Top2000,
1950,تشعر,,,느끼다,,,Top2000,
1951,تمكن,,,"가능하게 하다, 해내다",,,Top2000,
1952,تنتهي,,,끝나다 (현재형),,,Top2000,
1953,توفي,,,사망했다,,,Top2000,
1954,حينها,,,"그때, 당시",,,Top2000,
1955,درجات,,,"등급들, 점수들",,,Top2000,
1956,دورا,,,역할을,,,Top2000,
1957,دوما,,,"항상, 언제나; 두마(지명)",,,Top2000,
1958,ذاته,,,"그 자신, 동일한",,,Top2000,
1959,رب,,,"주님, 주(主)",,,Top2000,
1960,سعودي,,,사우디의,,,Top2000,
1961,صحة,,,건강,,,Top2000,
1962,صنعاء,,,사나(예멘 수도),,,Top2000,
1963,عملت,,,내가/그녀가 일했다,,,Top2000,
1964,فكان,,,그리고 ~였다,,,Top2000,
1965,قضايا,,,"사건들, 문제들",,,Top2000,
1966,كون,,,"존재, 우주",,,Top2000,
1967,للمرة,,,~번째로,,,Top2000,
1968,مالي,,,나의 무엇? / 재정의,,,Top2000,
1969,مسألة,,,"문제, 사안",,,Top2000,
1970,نستطيع,,,우리는 할 수 있다,,,Top2000,
1971,والذين,,,그리고 ~한 사람들,,,Top2000,
1972,وجهة,,,"방향, 목적지, 관점",,,Top2000,
1973,ولي,,,"후견인, 보호자",,,Top2000,
1974,يقدر,,,"할 수 있다, 추정하다",,,Top2000,
1975,يمر,,,"지나가다, 통과하다",,,Top2000,
1976,يموت,,,죽다,,,Top2000,
1977,i,,,i(문자),,,Top2000,
1978,أرى,,,보다,,,Top2000,
1979,أغنية,,,노래,,,Top2000,
1980,أفلام,,,영화들,,,Top2000,
1981,إمكانية,,,가능성,,,Top2000,
1982,إيجاد,,,"찾기, 발견",,,Top2000,
1983,الأزمة,,,위기,,,Top2000,
1984,الأصلي,,,"원래의, 원본의",,,Top2000,
1985,الأماكن,,,장소들,,,Top2000,
1986,الإخوان,,,"형제들, 무슬림형제단",,,Top2000,
1987,الإيرانية,,,이란의,,,Top2000,
1988,البقاء,,,"머무름, 남음",,,Top2000,
1989,التسجيل,,,"등록, 녹음",,,Top2000,
1990,التصوير,,,"촬영, 사진",,,Top2000,
1991,الخطاب,,,"연설, 담론",,,Top2000,
1992,الشعبي,,,"대중적인, 민중의",,,Top2000,
1993,الصراع,,,"갈등, 분쟁",,,Top2000,
1994,الطبيب,,,의사,,,Top2000,
1995,العقد,,,"계약, 매듭, 십년",,,Top2000,
1996,الفصل,,,"학기, 챕터, 분리",,,Top2000,
1997,القائد,,,"지도자, 사령관",,,Top2000,
1998,اللاعبين,,,선수들,,,Top2000,
1999,المركزية,,,"중앙의, 중심의(여성형)",,,Top2000,
2000,النهائي,,,"최종의, 결승",,,Top2000,
2001,الوجه,,,얼굴,,,Top3000,
2002,اليمني,,,예멘의,,,Top3000,
2003,بسيط,,,"간단한, 단순한",,,Top3000,
2004,بيننا,,,우리 사이에,,,Top3000,
2005,تتم,,,"완료되다, 이루어지다",,,Top3000,
2006,تخرج,,,"나가다, 외출하다",,,Top3000,
2007,تقنية,,,"기술, 테크닉",,,Top3000,
2008,تمر,,,지나가다,,,Top3000,
2009,تي,,,티 (글자/이름),,,Top3000,
2010,جديدا,,,새로운(목적격),,,Top3000,
2011,جريدة,,,신문,,,Top3000,
2012,حاولت,,,"시도했다, 노력했다",,,Top3000,
2013,حمل,,,"임신, 짐, 운반",,,Top3000,
2014,حياتنا,,,우리의 삶,,,Top3000,
2015,رأيت,,,보았다,,,Top3000,
2016,سلاح,,,무기,,,Top3000,
2017,شرح,,,"설명, 해설",,,Top3000,
2018,شيخ,,,"샤이크, 원로",,,Top3000,
2019,عودة,,,"돌아옴, 귀환",,,Top3000,
2020,غياب,,,"부재, 결석",,,Top3000,
2021,فضلا,,,"더욱이, ~뿐만 아니라",,,Top3000,
2022,لأجل,,,~을 위해,,,Top3000,
2023,لعب,,,"놀다, 경기",,,Top3000,
2024,مبنى,,,건물,,,Top3000,
2025,مواد,,,"재료들, 물질들, 과목들",,,Top3000,
2026,موسكو,,,모스크바,,,Top3000,
2027,وسيلة,,,"수단, 방법",,,Top3000,
2028,وصول,,,"도착, 접근",,,Top3000,
2029,وقالت,,,그리고 그녀가 말했다,,,Top3000,
2030,وله,,,그리고 그에게는,,,Top3000,
2031,يساعد,,,돕다,,,Top3000,
2032,يطلق,,,"발사하다, 풀어놓다",,,Top3000,
2033,يعتمد,,,"의존하다, 의지하다",,,Top3000,
2034,يومين,,,이틀,,,Top3000,
2035,أبرز,,,"가장 두드러진, 주요",,,Top3000,
2036,أغلب,,,대부분,,,Top3000,
2037,ألم,,,"아픔, 고통",,,Top3000,
2038,استخدم,,,사용해라,,,Top3000,
2039,الأفراد,,,"개인들, 구성원들",,,Top3000,
2040,الإعلان,,,"광고, 발표",,,Top3000,
2041,الاتصالات,,,"통신, 연락",,,Top3000,
2042,الانترنت,,,인터넷,,,Top3000,
2043,الاهتمام,,,"관심, 주목",,,Top3000,
2044,البريد,,,"우편, 메일",,,Top3000,
2045,البيضاء,,,하얀(여성형),,,Top3000,
2046,التحالف,,,"동맹, 연합",,,Top3000,
2047,الرسول,,,"사도, 예언자 무함마드",,,Top3000,
2048,السوداء,,,검은(여성형),,,Top3000,
2049,الشديد,,,"강렬한, 심한",,,Top3000,
2050,الصف,,,"학년, 줄, 반",,,Top3000,
2051,الصيف,,,여름,,,Top3000,
2052,الطبيعة,,,자연,,,Top3000,
2053,الفتيات,,,소녀들,,,Top3000,
2054,القراءة,,,"읽기, 독서",,,Top3000,
2055,المبنى,,,건물,,,Top3000,
2056,المركزي,,,"중앙의, 중심의",,,Top3000,
2057,النشاط,,,활동,,,Top3000,
2058,بطل,,,"영웅, 챔피언",,,Top3000,
2059,بقوة,,,"강하게, 힘으로",,,Top3000,
2060,بلغت,,,도달했다,,,Top3000,
2061,تؤدي,,,"수행하다, 이끌다",,,Top3000,
2062,تابع,,,"계속하라, 추종자",,,Top3000,
2063,تبلغ,,,"이르다, 도달하다",,,Top3000,
2064,تدريب,,,"훈련, 연습",,,Top3000,
2065,تعتمد,,,"의존하다, 채택하다",,,Top3000,
2066,تفضل,,,"드세요, 어서 오세요",,,Top3000,
2067,توزيع,,,"배포, 분배",,,Top3000,
2068,خرج,,,나갔다,,,Top3000,
2069,زوجة,,,아내,,,Top3000,
2070,زي,,,"의상, 유니폼",,,Top3000,
2071,سهل,,,쉬운,,,Top3000,
2072,ضغط,,,"압력, 누르다",,,Top3000,
2073,عثمان,,,우스만(인명),,,Top3000,
2074,عرب,,,아랍인들,,,Top3000,
2075,عرف,,,알았다,,,Top3000,
2076,علامة,,,"표시, 신호, 점수",,,Top3000,
2077,عناصر,,,"요소들, 성분들",,,Top3000,
2078,عنده,,,그에게 있다,,,Top3000,
2079,فأنت,,,그래서 너는,,,Top3000,
2080,فعله,,,그것을 하다,,,Top3000,
2081,كولومبيا,,,콜롬비아,,,Top3000,
2082,لتحقيق,,,달성하기 위해,,,Top3000,
2083,مجتمع,,,"사회, 공동체",,,Top3000,
2084,مضى,,,지나갔다,,,Top3000,
2085,منظمات,,,"조직들, 기구들",,,Top3000,
2086,نجم,,,"별, 스타",,,Top3000,
2087,وإلى,,,그리고 ~로,,,Top3000,
2088,وضعت,,,내가 두었다,,,Top3000,
2089,يفعل,,,하다,,,Top3000,
2090,يلعب,,,"놀다, 경기하다",,,Top3000,
2091,آمن,,,"안전한, 믿었다",,,Top3000,
2092,أخر,,,"다른, 마지막",,,Top3000,
2093,أمرا,,,"일, 사안(목적격)",,,Top3000,
2094,اجتماع,,,"회의, 모임",,,Top3000,
2095,الأدب,,,"문학, 예절",,,Top3000,
2096,الأمة,,,"민족, 움마",,,Top3000,
2097,التعبير,,,표현,,,Top3000,
2098,الجو,,,"날씨, 분위기",,,Top3000,
2099,الروح,,,영혼,,,Top3000,
2100,الطيران,,,"비행, 항공",,,Top3000,
2101,الغربي,,,"서쪽의, 서양의",,,Top3000,
2102,اللبناني,,,레바논의,,,Top3000,
2103,المحيط,,,"바다, 대양",,,Top3000,
2104,الملكة,,,여왕,,,Top3000,
2105,المناسب,,,"적절한, 알맞은",,,Top3000,
2106,الواقعة,,,"위치한, 사건",,,Top3000,
2107,بأنهم,,,그들이 ~라고,,,Top3000,
2108,بقي,,,남았다,,,Top3000,
2109,بقيادة,,,~의 지휘 하에,,,Top3000,
2110,تحميل,,,"다운로드, 적재",,,Top3000,
2111,ثمانية,,,"여덟, 8",,,Top3000,
2112,ج,,,"권(卷), ج 글자",,,Top3000,
2113,جرائم,,,범죄들,,,Top3000,
2114,جو,,,"조, 분위기",,,Top3000,
2115,حرية,,,자유,,,Top3000,
2116,دخلت,,,들어갔다,,,Top3000,
2117,زالت,,,"여전히, 사라졌다",,,Top3000,
2118,س,,,미래 접두사 (~할 것이다),,,Top3000,
2119,صعب,,,어려운,,,Top3000,
2120,صفحات,,,페이지들,,,Top3000,
2121,عددا,,,"수, 다수(목적격)",,,Top3000,
2122,فأنا,,,그래서 나는,,,Top3000,
2123,فضلك,,,"제발, 부탁",,,Top3000,
2124,فن,,,예술,,,Top3000,
2125,فيصل,,,파이살(인명),,,Top3000,
2126,قادة,,,지도자들,,,Top3000,
2127,قادر,,,"할 수 있는, 능력 있는",,,Top3000,
2128,للناس,,,사람들에게,,,Top3000,
2129,مايكل,,,마이클,,,Top3000,
2130,مجانا,,,무료로,,,Top3000,
2131,مره,,,한 번,,,Top3000,
2132,وحده,,,그 혼자,,,Top3000,
2133,وسوف,,,그리고 ~할 것이다,,,Top3000,
2134,ولهذا,,,"그래서, 이 때문에",,,Top3000,
2135,وهكذا,,,"그렇게, 이렇게",,,Top3000,
2136,by,,,by(영어),,,Top3000,
2137,on,,,on(영어),,,Top3000,
2138,آثار,,,"흔적, 유물",,,Top3000,
2139,أرسل,,,"보내다, 보냈다",,,Top3000,
2140,أشعر,,,느끼다,,,Top3000,
2141,الأسباب,,,"이유들, 원인들",,,Top3000,
2142,التركي,,,터키의,,,Top3000,
2143,التقدم,,,"진보, 발전",,,Top3000,
2144,الثامنة,,,여덟 번째(여성형),,,Top3000,
2145,الثلاثاء,,,화요일,,,Top3000,
2146,الجنود,,,군인들,,,Top3000,
2147,الحديد,,,철(鐵); 알 후다이다(지명),,,Top3000,
2148,الحل,,,"해결책, 해답",,,Top3000,
2149,الحمد,,,"찬양, 감사 (알라께)",,,Top3000,
2150,الداخلي,,,"내부의, 국내의",,,Top3000,
2151,السينما,,,"영화, 영화관",,,Top3000,
2152,الشاعر,,,시인,,,Top3000,
2153,الشيعة,,,시아파,,,Top3000,
2154,الصحراء,,,사막,,,Top3000,
2155,القدر,,,"운명, 양",,,Top3000,
2156,الكون,,,우주,,,Top3000,
2157,المؤمنين,,,신자들,,,Top3000,
2158,المشاريع,,,"프로젝트들, 사업들",,,Top3000,
2159,امام,,,앞에,,,Top3000,
2160,انتشار,,,"확산, 전파",,,Top3000,
2161,بالتأكيد,,,확실히,,,Top3000,
2162,بعدم,,,"~없이, ~하지 않음으로",,,Top3000,
2163,بمثابة,,,"~와 같은, ~로서",,,Top3000,
2164,تبين,,,"드러나다, 명백해지다",,,Top3000,
2165,تزيد,,,"증가하다, 넘다",,,Top3000,
2166,تساعد,,,도와주다,,,Top3000,
2167,تشكيل,,,"구성, 형성",,,Top3000,
2168,تشمل,,,포함하다,,,Top3000,
2169,تعزيز,,,"강화, 증진",,,Top3000,
2170,تلقى,,,받다,,,Top3000,
2171,تواصل,,,"계속하다, 소통",,,Top3000,
2172,جنس,,,"성, 성별, 종류",,,Top3000,
2173,رضي,,,"만족하다, 흡족해하다",,,Top3000,
2174,سبع,,,일곱,,,Top3000,
2175,سرعة,,,"속도, 빠르기",,,Top3000,
2176,فحسب,,,"단지, 오직",,,Top3000,
2177,فشل,,,실패,,,Top3000,
2178,قادرة,,,할 수 있는 (여성형),,,Top3000,
2179,قدرة,,,"능력, 역량",,,Top3000,
2180,قطعة,,,조각,,,Top3000,
2181,قوى,,,"힘, 강한",,,Top3000,
2182,مراقبة,,,"감시, 관찰",,,Top3000,
2183,مرتين,,,두 번,,,Top3000,
2184,مزيد,,,더 많은,,,Top3000,
2185,مسابقة,,,"경쟁, 시합",,,Top3000,
2186,معدل,,,"평균, 비율",,,Top3000,
2187,يشكل,,,"구성하다, 형성하다",,,Top3000,
2188,أخذت,,,내가 가져갔다,,,Top3000,
2189,أعني,,,의미하다,,,Top3000,
2190,اتفاقية,,,"협정, 조약",,,Top3000,
2191,احمد,,,아흐마드(인명),,,Top3000,
2192,الأمراض,,,질병들,,,Top3000,
2193,الجميل,,,아름다운,,,Top3000,
2194,الحملة,,,"캠페인, 운동",,,Top3000,
2195,الدراسات,,,"연구들, 학문들",,,Top3000,
2196,العشرين,,,"20, 20번째",,,Top3000,
2197,الفعل,,,"행동, 동사",,,Top3000,
2198,القطاع,,,"부문, 섹터",,,Top3000,
2199,اللاعب,,,선수,,,Top3000,
2200,انتهاء,,,"종료, 끝남",,,Top3000,
2201,ببعض,,,일부와 함께,,,Top3000,
2202,تحسين,,,"개선, 향상",,,Top3000,
2203,تفعل,,,하다,,,Top3000,
2204,توفر,,,"제공하다, 이용 가능하다",,,Top3000,
2205,خلفية,,,배경,,,Top3000,
2206,سالم,,,"살림(인명), 안전한",,,Top3000,
2207,سلطان,,,"술탄, 권력",,,Top3000,
2208,سورة,,,수라(쿠란의 장),,,Top3000,
2209,شاء,,,"원하다, 뜻하다",,,Top3000,
2210,ظروف,,,"상황, 환경",,,Top3000,
2211,غيره,,,"다른 것, 그 외",,,Top3000,
2212,فاز,,,"이겼다, 승리했다",,,Top3000,
2213,قواعد,,,"규칙들, 기지들",,,Top3000,
2214,قوانين,,,"법률들, 규칙들",,,Top3000,
2215,كتبت,,,썼다,,,Top3000,
2216,كمية,,,"양, 수량",,,Top3000,
2217,لتكون,,,~이 되기 위해,,,Top3000,
2218,ماري,,,메리 (이름),,,Top3000,
2219,مباريات,,,"경기들, 시합들",,,Top3000,
2220,مقابلة,,,"인터뷰, 만남",,,Top3000,
2221,منح,,,"수여, 부여",,,Top3000,
2222,نقول,,,우리가 말하다,,,Top3000,
2223,أجزاء,,,"부분들, 파트들",,,Top3000,
2224,أزمة,,,위기,,,Top3000,
2225,أمين,,,"아민(인명), 신뢰할 수 있는",,,Top3000,
2226,أنتم,,,너희들,,,Top3000,
2227,ابو,,,아부(~의 아버지),,,Top3000,
2228,اتخاذ,,,"취함, 채택",,,Top3000,
2229,اقول,,,내가 말하다,,,Top3000,
2230,الأصلية,,,"원래의, 원본의",,,Top3000,
2231,الإتصال,,,"연락, 통신",,,Top3000,
2232,الاجتماع,,,"회의, 모임",,,Top3000,
2233,الامر,,,"일, 문제",,,Top3000,
2234,البلدة,,,"마을, 도시",,,Top3000,
2235,البنك,,,은행,,,Top3000,
2236,التركيز,,,"집중, 농도",,,Top3000,
2237,التغيير,,,변화,,,Top3000,
2238,الثامن,,,"여덟 번째, 8번째",,,Top3000,
2239,الجامعات,,,대학교들,,,Top3000,
2240,الحج,,,"성지순례, 핫즈",,,Top3000,
2241,الرد,,,"응답, 반응",,,Top3000,
2242,السن,,,"나이, 이(齒)",,,Top3000,
2243,الفنان,,,"예술가, 연예인",,,Top3000,
2244,المغربي,,,모로코의,,,Top3000,
2245,بفضل,,,~덕분에,,,Top3000,
2246,بنك,,,은행,,,Top3000,
2247,بوك,,,부크(페이스북 등),,,Top3000,
2248,تحصل,,,"얻다, 받다",,,Top3000,
2249,تستحق,,,받을 가치가 있다,,,Top3000,
2250,تقدر,,,"할 수 있다, 추정되다",,,Top3000,
2251,حلقة,,,"에피소드, 고리",,,Top3000,
2252,سابقة,,,"이전의, 전례",,,Top3000,
2253,شعار,,,"슬로건, 로고",,,Top3000,
2254,ضرب,,,"때리다, 곱하기",,,Top3000,
2255,ضوء,,,빛,,,Top3000,
2256,عروض,,,"제안들, 공연들",,,Top3000,
2257,عكس,,,"반대, 거꾸로",,,Top3000,
2258,علما,,,"알림, 지식(목적격)",,,Top3000,
2259,فإنها,,,그래서 그녀는/그것은,,,Top3000,
