id_suffix	course	dialogue_id	speaker	dialogue_order	target_text	ko_text	romanization	note	tags	context	extra
l3_d09_t04	3	대화09	A	4	Wah, bagus banget itu.	좋은 곳.	와, 바구스 방엣 이뚜.		'{romance,career,korea_life}'		집
l3_d09_t05	3	대화09	B	5	Aku grogi soal bahasa.	언어 긴장.	아꾸 그로기 소알 바하사.		'{romance,career,korea_life}'		집
l3_d09_t06	3	대화09	A	6	English mix Korean oke.	영어 한국어 섞어 OK.	잉글리시 믹스 코리안 오께.		'{romance,career,korea_life}'	실용 조언	집
l3_d09_t07	3	대화09	B	7	Posisi barista atau manager.	바리스타 또는 매니저.	뽀시시 바리스따 아따우 마네저르.		'{romance,career,korea_life}'	직급	집
l3_d09_t08	3	대화09	A	8	CV kamu bagus, pengalaman 4 tahun.	CV 좋아, 4년 경력.	시브이 까무 바구스, 쁭알라만 음빳 따훈.	pengalaman = 경험	'{romance,career,korea_life}'		집
l3_d09_t09	3	대화09	B	9	Aku tunjuk Instagram kafe Jakarta.	자카르타 카페 IG.	아꾸 뚠죽 인스타그램 까페 자카르타.		'{romance,career,korea_life}'	포트폴리오 전략	집
l3_d09_t10	3	대화09	A	10	Strategi bagus.	좋은 전략.	스트라떼기 바구스.	strategi = 전략	'{romance,career,korea_life}'		집
l3_d09_t11	3	대화09	B	11	Hasil mungkin minggu depan.	결과 다음 주.	하실 뭉낀 밍구 드빤.	hasil = 결과	'{romance,career,korea_life}'		집
l3_d09_t12	3	대화09	A	12	Apapun hasil, kamu hebat.	결과 무엇이든 대단.	아빠뿐 하실, 까무 헤밧.	apapun = 무엇이든, hebat = 대단	'{romance,career,korea_life}'	응원	집
l3_d09_t13	3	대화09	B	13	Kalau ditolak gimana?	거절되면?	깔라우 디똘락 기마나?	ditolak = 거절받다	'{romance,career,korea_life}'		집
l3_d09_t14	3	대화09	A	14	Coba lain. Jakarta juga ditolak dulu.	다른 곳. 자카르타도 거절 있었어.	쪼바 라인. 자카르타 주가 디똘락 둘루.		'{romance,career,korea_life}'		집
l3_d10_t01	3	대화10	A	1	Sabtu jalan-jalan ke Myeongdong?	토요일 명동 가?	삽뚜 잘란 잘란 끄 묭동?		'{romance,date,korea_life}'	서울 일상 데이트	명동·홍대 데이트
l3_d10_t02	3	대화10	B	2	Boleh. Aku belum pernah ke street food.	가본 적 X.	볼레. 아꾸 블룸 쁘르나 끄 스트릿 푸드.	street food = 영어 차용	'{romance,date,korea_life}'		집
l3_d10_t03	3	대화10	A	3	Tteokbokki harus coba.	떡볶이 시도해야.	떡볶이 하루스 쪼바.		'{romance,date,korea_life}'	한식 추천	집
l3_d10_t04	3	대화10	B	4	Pedas Korea sama Indonesia beda?	한국 매운맛 인도네시아 다름?	쁘다스 꼬레아 사마 인도네시아 베다?		'{romance,date,korea_life}'		집
l3_d10_t05	3	대화10	A	5	Beda. Korea pedas manis.	한국은 맵달콤.	베다. 꼬레아 쁘다스 마니스.		'{romance,date,korea_life}'	한식 특성	집
l3_d10_t06	3	대화10	B	6	Sambal indo masih juara.	인니 삼발 최고.	삼발 인도 마시 주아라.	juara = 챔피언	'{romance,date,korea_life}'	인니 자존심	집
l3_d10_t07	3	대화10	A	7	Hahaha. Setelah Myeongdong ke Hongdae?	명동 후 홍대?	하하하. 스뜰라 묭동 끄 홍대?		'{romance,date,korea_life}'		집
l3_d10_t08	3	대화10	B	8	Iya, aku mau lihat busking.	버스킹 보고 싶어.	이야, 아꾸 마우 리핫 버스킹.	busking = 영어 차용	'{romance,date,korea_life}'	홍대 명물	집
l3_d10_t09	3	대화10	A	9	Hongdae malam rame banget.	홍대 밤 시끌.	홍대 말람 라메 방엣.	rame = ramai 구어, 시끌	'{romance,date,korea_life}'		집
l3_d10_t10	3	대화10	B	10	Vibe seperti SCBD weekend.	SCBD 주말 분위기.	바이브 스쁘르띠 SCBD 위켄드.	vibe = 영어 차용	'{romance,date,korea_life}'	자카르타 vs 서울 비교	집
l3_d10_t11	3	대화10	A	11	Bedanya, di sini banyak couple.	여기 커플 많아.	베다냐, 디 시니 바냑 쪼우플.		'{romance,date,korea_life}'	한국 데이트 문화	집
l3_d10_t12	3	대화10	B	12	Aku mau foto di photobooth.	포토부스 사진.	아꾸 마우 포또 디 포또부스.	photobooth = 영어 차용	'{romance,date,korea_life}'	한국 인생네컷 문화	집
l3_d10_t13	3	대화10	A	13	Pasti, sticker imut.	귀여운 스티커.	빠스띠, 스띠끄르 이뭇.	imut = 귀엽다 (구어)	'{romance,date,korea_life}'		집
l3_d10_t14	3	대화10	B	14	Hari ini aku bahagia, oppa.	오늘 행복, 오빠.	하리 이니 아꾸 바하기아, 오빠.		'{romance,date,korea_life}'	오빠 호칭 정착	집
l3_d11_t01	3	대화11	A	1	Sari, sudah setahun ya kita di Korea.	사리, 한국 1년 지났네.	사리, 수다 스따훈 야 끼따 디 꼬레아.	setahun = se+tahun 1년	'{romance,retrospect,korea_life}'	시간 흐름	한국 정착 1년 후
l3_d11_t02	3	대화11	B	2	Bener-bener cepat.	정말 빠르네.	브너르 브너르 쯔빳.	reduplication 강조	'{romance,retrospect,korea_life}'		집
l3_d11_t03	3	대화11	A	3	Ada yang kamu sesali?	후회되는 거?	아다 양 까무 스살리?	sesali = 후회하다	'{romance,retrospect,korea_life}'	깊은 질문	집
l3_d11_t04	3	대화11	B	4	Kadang, terutama saat sakit.	가끔, 아플 때.	까당, 뜨루따마 사앗 사낏.	kadang = 가끔, sakit = 아프다	'{romance,retrospect,korea_life}'		집
l3_d11_t05	3	대화11	A	5	Kamu sehat sekarang.	지금 건강.	까무 세핫 스까랑.		'{romance,retrospect,korea_life}'		집
l3_d11_t06	3	대화11	B	6	Iya, alhamdulillah.	응, 알함둘릴라.	이야, 알함둘릴라.	alhamdulillah = 신께 감사 (이슬람)	'{romance,retrospect,korea_life}'		집
l3_d11_t07	3	대화11	A	7	Aku juga banyak belajar.	나도 많이 배움.	아꾸 주가 바냑 블라자르.		'{romance,retrospect,korea_life}'	한남 자기 평가	집
l3_d11_t08	3	대화11	B	8	Misal?	예시?	미살?	misal = 예시	'{romance,retrospect,korea_life}'		집
l3_d11_t09	3	대화11	A	9	Aku lebih sabar, lebih ngerti budaya.	더 인내, 문화 이해.	아꾸 르비 사바르, 르비 응으르띠 부다야.	budaya = 문화	'{romance,retrospect,korea_life}'		집
l3_d11_t10	3	대화11	B	10	Karir aku stabil. Cafe manager.	커리어 안정. 카페 매니저.	까리르 아꾸 스따빌. 까페 마네저르.	stabil = 안정	'{romance,retrospect,korea_life}'	Sari 직장 결과	집
l3_d11_t11	3	대화11	A	11	Sari di kantor terkenal banget.	사리 회사 유명.	사리 디 깐또르 뜨르끄날 방엣.	terkenal = 유명	'{romance,retrospect,korea_life}'		집
l3_d11_t12	3	대화11	B	12	Hahaha, karena bahasa unik.	독특한 언어 때문.	하하하, 까르나 바하사 우닉.		'{romance,retrospect,korea_life}'	유머	집
l3_d11_t13	3	대화11	A	13	Tahun depan rencana?	내년 계획?	따훈 드빤 른짜나?		'{romance,retrospect,korea_life}'		집
l3_d11_t14	3	대화11	B	14	Ke Indonesia, lihat keluarga.	인도네시아, 가족 보기.	끄 인도네시아, 리핫 끌루아르가.		'{romance,retrospect,korea_life}'	다음 dial 복선	집
l3_d12_t01	3	대화12	B	1	Kita sampai Soekarno-Hatta.	수카르노 하타 도착.	끼따 삼빠이 수까르노 하따.	Soekarno-Hatta = 자카르타 공항	'{romance,arc_resolution,indonesia}'	arc 결말 — 자카르타 귀향	자카르타 귀향
l3_d12_t02	3	대화12	A	2	Jakarta panas banget.	자카르타 매우 더워.	자카르타 빠나스 방엣.	panas = 덥다	'{romance,arc_resolution,indonesia}'		공항
l3_d12_t03	3	대화12	B	3	Ini kebiasaan kamu lupa.	이 더위 잊었지.	이니 끄비아사안 까무 루빠.	kebiasaan = 습관	'{romance,arc_resolution,indonesia}'		공항
l3_d12_t04	3	대화12	A	4	Aku sudah Korea-Korea sekarang.	나 한국화.	아꾸 수다 꼬레아 꼬레아 스까랑.	reduplication 강조 — 한국화	'{romance,arc_resolution,indonesia}'	Min-jun 자기 변화 인정	공항
l3_d12_t05	3	대화12	B	5	Hahaha, lemah dong.	약해.	하하하, 르마 동.	lemah = 약하다, dong = 어기조사	'{romance,arc_resolution,indonesia}'	농담 — 어기조사 dong	공항
l3_d12_t06	3	대화12	A	6	Bapak Ibu nunggu di mana?	부모님 어디서?	바빡 이부 눙구 디 마나?		'{romance,arc_resolution,indonesia}'		공항
l3_d12_t07	3	대화12	B	7	Di rumah, sudah masak besar.	집, 큰 음식.	디 루마, 수다 마삭 브사르.	masak = 요리, besar = 크게	'{romance,arc_resolution,indonesia}'	환영 잔치	공항
l3_d12_t08	3	대화12	A	8	Aku bawa oleh-oleh banyak.	선물 많이.	아꾸 바와 올레 올레 바냑.	oleh-oleh = reduplication 선물	'{romance,arc_resolution,indonesia}'	한국 선물 한국화 증명	공항
l3_d12_t09	3	대화12	B	9	Mereka pasti senang banget.	매우 기뻐할 것.	므레까 빠스띠 스낭 방엣.		'{romance,arc_resolution,indonesia}'		공항
l3_d12_t10	3	대화12	A	10	Aku juga rindu mereka.	나도 그리워.	아꾸 주가 린두 므레까.	rindu = 그리워하다	'{romance,arc_resolution,indonesia}'	한남 가족 정	공항
l3_d12_t11	3	대화12	B	11	Kamu juga keluarga aku, Min-jun.	너도 우리 가족.	까무 주가 끌루아르가 아꾸, 민준.		'{romance,arc_resolution,indonesia}'	arc 결말 사랑 표현	공항
l3_d12_t12	3	대화12	A	12	Indonesia rumah kedua aku sekarang.	인도네시아 두 번째 집.	인도네시아 루마 끄두아 아꾸 스까랑.	kedua = 두 번째	'{romance,arc_resolution,indonesia}'	arc 통합	공항
l3_d12_t13	3	대화12	B	13	Suami yang sempurna.	완벽한 남편.	수아미 양 슴뿌르나.	sempurna = 완벽한	'{romance,arc_resolution,indonesia}'	arc 결말 — sweet	공항
l3_d12_t14	3	대화12	A	14	Istri lebih sempurna.	아내 더 완벽.	이스뜨리 르비 슴뿌르나.		'{romance,arc_resolution,indonesia}'	arc 결말	공항
l6_d27_t01	6	대화27	A	1	Akhirnya cuma kita berdua.	드디어 우리 둘만.	아키르냐 쭈마 끼따 브르두아.	akhirnya = 드디어	'{intimate,sensual}'	신혼 첫 밤	호텔 첫 밤
l6_d27_t02	6	대화27	B	2	Aku gugup sedikit.	조금 긴장.	아꾸 구굽 스디낏.	gugup = 긴장	'{intimate,sensual}'		호텔 침실
l6_d27_t03	6	대화27	A	3	Jangan terburu-buru.	서두르지 말고.	장안 뜨르부루 부루.	reduplication 강조	'{intimate,sensual}'	consent 부드러운 시작	호텔
l6_d27_t04	6	대화27	B	4	Pelukan dulu.	먼저 안아.	쁠루깐 둘루.	pelukan = 포옹	'{intimate,sensual}'		호텔
l6_d27_t05	6	대화27	A	5	Kamu sangat cantik.	정말 예뻐.	까무 상앗 짠띡.	sangat = 매우	'{intimate,sensual}'	칭찬	호텔
l6_d27_t06	6	대화27	B	6	Kamu juga.	당신도.	까무 주가.		'{intimate,sensual}'		호텔
l6_d27_t07	6	대화27	A	7	Aku matikan lampu?	불 끌까?	아꾸 마띠깐 람뿌?	matikan = 끄다, lampu = 등	'{intimate,sensual}'		호텔
l6_d27_t08	6	대화27	B	8	Iya, sedikit redup.	응, 조금 어둡게.	이야, 스디낏 르둡.	redup = 어둡다	'{intimate,sensual}'		호텔
l6_d27_t09	6	대화27	A	9	Pakai musik soft.	부드러운 음악.	빠까이 무식 소프트.	soft = 영어 차용	'{intimate,sensual}'	분위기	호텔
l6_d27_t10	6	대화27	B	10	Sentuhmu lembut.	네 손길 부드러워.	슨뚜무 름붓.	sentuh = 만지다, lembut = 부드러운	'{intimate,sensual}'	sensual 표현	호텔
l6_d28_t01	6	대화28	A	1	Aku belum pernah cinta seperti ini.	이런 사랑 처음.	아꾸 블룸 쁘르나 친따 스쁘르띠 이니.	cinta = 사랑	'{intimate,sweet_talk,confession}'	깊은 고백	sweet 고백
l6_d28_t02	6	대화28	B	2	Aku juga.	나도.	아꾸 주가.		'{intimate,sweet_talk,confession}'		집
l6_d28_t03	6	대화28	A	3	Setiap hari aku terbangun mikirin kamu.	매일 너 생각하며 일어나.	스띠압 하리 아꾸 뜨르방운 미끼린 까무.	setiap = 매, terbangun = 일어나다	'{intimate,sweet_talk,confession}'	sweet 표현	집
l6_d28_t04	6	대화28	B	4	Romantis banget oppa.	로맨틱 오빠.	로맨띠스 방엣 오빠.	oppa = 오빠 (한국어 차용)	'{intimate,sweet_talk,confession}'	K-pop 영향	집
l6_d28_t05	6	대화28	A	5	Bahkan SMS kamu bikin senyum.	네 문자가 미소.	바깐 SMS 까무 비낀 스늄.	bahkan = 심지어, senyum = 미소	'{intimate,sweet_talk,confession}'		집
l6_d28_t06	6	대화28	B	6	Cerita lucu kamu favorit aku.	네 농담 좋아.	쩨리따 루쭈 까무 파보릿 아꾸.	favorit = 영어 차용	'{intimate,sweet_talk,confession}'		집
l6_d28_t07	6	대화28	A	7	Aku mau tua bareng kamu.	너랑 늙고 싶어.	아꾸 마우 뚜아 바릉 까무.	tua = 늙다, bareng = 함께 (구어)	'{intimate,sweet_talk,confession}'	미래 약속	집
l6_d28_t08	6	대화28	B	8	Aku setuju, sayang.	동의, 자기.	아꾸 스뚜주, 사양.	sayang = 자기 (애칭)	'{intimate,sweet_talk,confession}'	인니 애칭	집
l6_d28_t09	6	대화28	A	9	Janji selalu sayang aku?	언제나 사랑 약속?	잔지 슬랄루 사양 아꾸?		'{intimate,sweet_talk,confession}'		집
l6_d28_t10	6	대화28	B	10	Janji, sampai akhir.	약속, 끝까지.	잔지, 삼빠이 아키르.	akhir = 끝	'{intimate,sweet_talk,confession}'		집
l6_d29_t01	6	대화29	A	1	Hari ini menyenangkan.	오늘 즐거웠어.	하리 이니 므녀낭깐.	menyenangkan = 즐거운	'{intimate,first_kiss,sensual}'	데이트 후	공원 — 첫 키스
l6_d29_t02	6	대화29	B	2	Belum mau pulang.	아직 안 가.	블룸 마우 뿔랑.		'{intimate,first_kiss,sensual}'		카페 앞
l6_d29_t03	6	대화29	A	3	Mampir minum lagi?	한 잔 더?	맘삐르 미눔 라기?	mampir = 들르다	'{intimate,first_kiss,sensual}'		카페 앞
l6_d29_t04	6	대화29	B	4	Atau jalan kaki di taman.	공원 산책.	아따우 잘란 까끼 디 따만.	taman = 공원	'{intimate,first_kiss,sensual}'		공원
l6_d29_t05	6	대화29	A	5	Aku ingin sesuatu.	뭔가 원해.	아꾸 잉인 스수아뚜.	ingin = 원하다, sesuatu = 무엇	'{intimate,first_kiss,sensual}'	tension	공원
l6_d29_t06	6	대화29	B	6	Apa?	뭐?	아빠?		'{intimate,first_kiss,sensual}'		공원
l6_d29_t07	6	대화29	A	7	Bisa aku cium?	키스해도?	비사 아꾸 찌움?	cium = 키스	'{intimate,first_kiss,sensual}'	consent 명시	공원
l6_d29_t08	6	대화29	B	8	Pelan ya...	천천히...	쁠란 야...		'{intimate,first_kiss,sensual}'	consent 부드러운 동의	공원
l6_d29_t09	6	대화29	A	9	Bibirmu manis.	입술 달콤.	비비르무 마니스.	bibir = 입술, manis = 달콤	'{intimate,first_kiss,sensual}'	키스 후 표현	공원
l6_d29_t10	6	대화29	B	10	Sekali lagi.	한 번 더.	스깔리 라기.		'{intimate,first_kiss,sensual}'		공원
l6_d30_t01	6	대화30	A	1	Mau mandi bareng?	같이 샤워?	마우 만디 바릉?	mandi = 샤워, bareng = 함께	'{intimate,shower,suggestive}'	친밀 daily	욕실 함께
l6_d30_t02	6	대화30	B	2	Boleh, hangat sekali.	좋아, 따뜻해.	볼레, 항앗 스깔리.	hangat = 따뜻한	'{intimate,shower,suggestive}'		욕실
l6_d30_t03	6	대화30	A	3	Aku tuangin air dulu.	물 받아.	아꾸 뚜앙인 아이르 둘루.	tuangin = menuangkan 구어, 따르다	'{intimate,shower,suggestive}'		욕실
l6_d30_t04	6	대화30	B	4	Sabunmu wangi.	비누 향기.	사분무 왕이.	sabun = 비누, wangi = 향기	'{intimate,shower,suggestive}'		욕실
l6_d30_t05	6	대화30	A	5	Jangan tertawa, geli.	웃지 마, 간지러워.	장안 뜨르따와, 글리.	tertawa = 웃다, geli = 간지러운	'{intimate,shower,suggestive}'	playful	욕실
l6_d30_t06	6	대화30	B	6	Maaf, tubuh kamu lucu.	귀여워.	마앞, 뚜부 까무 루쭈.	tubuh = 몸	'{intimate,shower,suggestive}'		욕실
l6_d30_t07	6	대화30	A	7	Aku basahin rambut kamu.	머리 적셔.	아꾸 바사힌 람붓 까무.	basahin = membasahi 구어, rambut = 머리	'{intimate,shower,suggestive}'		욕실
l6_d30_t08	6	대화30	B	8	Pelan, jangan ke mata.	눈 안 가게.	쁠란, 장안 끄 마따.	mata = 눈	'{intimate,shower,suggestive}'		욕실
l6_d30_t09	6	대화30	A	9	Aku gosokin punggung.	등 밀어줘.	아꾸 고소낀 뿡궁.	gosokin = menggosok 구어, punggung = 등	'{intimate,shower,suggestive}'	친밀 touch	욕실
l6_d30_t10	6	대화30	B	10	Romantis banget mandi gini.	로맨틱 샤워.	로맨띠스 방엣 만디 기니.	gini = begini 구어	'{intimate,shower,suggestive}'		욕실
l6_d31_t01	6	대화31	A	1	Pilih baju buat aku?	옷 골라줘.	삘리 바주 부앗 아꾸?	pilih = 고르다, baju = 옷	'{intimate,suggestive,playful}'	옷장 함께	옷장 — sensual tension
l6_d31_t02	6	대화31	B	2	Kamu pakai apa hari ini?	오늘 뭐 입어?	까무 빠까이 아빠 하리 이니?		'{intimate,suggestive,playful}'		옷장
l6_d31_t03	6	대화31	A	3	Bingung, ada acara penting.	중요 행사.	빙웅, 아다 아짜라 쁜띵.	penting = 중요	'{intimate,suggestive,playful}'		옷장
l6_d31_t04	6	대화31	B	4	Yang ini cocok.	이거 어울려.	양 이니 쪼쪽.	cocok = 어울리는	'{intimate,suggestive,playful}'		옷장
l6_d31_t05	6	대화31	A	5	Kamu mau lihat aku ganti?	옷 갈아입기 봐?	까무 마우 리핫 아꾸 간띠?	ganti = 갈아입다	'{intimate,suggestive,playful}'	sensual tension	옷장
l6_d31_t06	6	대화31	B	6	Boleh.	응.	볼레.		'{intimate,suggestive,playful}'		옷장
l6_d31_t07	6	대화31	A	7	Aku malu sebenarnya.	사실 부끄러워.	아꾸 말루 스브나르냐.	sebenarnya = 사실	'{intimate,suggestive,playful}'	playful	옷장
l6_d31_t08	6	대화31	B	8	Aku tutup mata.	눈 가릴게.	아꾸 뚜뚭 마따.		'{intimate,suggestive,playful}'	playful	옷장
l6_d31_t09	6	대화31	A	9	Hahaha, pura-pura saja.	척만.	하하하, 뿌라 뿌라 사자.	pura-pura = reduplication 척하다	'{intimate,suggestive,playful}'		옷장
l6_d31_t10	6	대화31	B	10	Kamu cantik tanpa baju mahal.	비싼 옷 없어도 예뻐.	까무 짠띡 딴빠 바주 마할.	tanpa = 없이	'{intimate,suggestive,playful}'	sweet	옷장
l6_d32_t01	6	대화32	A	1	Aku rindu kamu sekarang.	지금 그리워.	아꾸 린두 까무 스까랑.	rindu = 그리워하다	'{intimate,sext,messenger,suggestive}'	WhatsApp 메신저	WhatsApp — sext text
l6_d32_t02	6	대화32	B	2	Aku juga, basah hujan jalan pulang.	나도, 비 맞으며 귀가.	아꾸 주가, 바사 후잔 잘란 뿔랑.	basah = 젖은, hujan = 비	'{intimate,sext,messenger,suggestive}'	sensory 표현	WhatsApp
l6_d32_t03	6	대화32	A	3	Kamu butuh peluk?	안아줘?	까무 부뚜 쁠룩?	butuh = 필요하다	'{intimate,sext,messenger,suggestive}'		WhatsApp
l6_d32_t04	6	대화32	B	4	Iya, peluk hangat.	응, 따뜻하게.	이야, 쁠룩 항앗.		'{intimate,sext,messenger,suggestive}'		WhatsApp
l6_d32_t05	6	대화32	A	5	Kapan kamu sampai?	언제 도착?	까빤 까무 삼빠이?		'{intimate,sext,messenger,suggestive}'		WhatsApp
l6_d32_t06	6	대화32	B	6	30 menit.	30분.	띠가 뿔루 므닛.		'{intimate,sext,messenger,suggestive}'		WhatsApp
l6_d32_t07	6	대화32	A	7	Aku siapin teh hangat.	따뜻한 차.	아꾸 시아삔 떼 항앗.	siapin = menyiapkan 구어	'{intimate,sext,messenger,suggestive}'		WhatsApp
l6_d32_t08	6	대화32	B	8	Dan sentuhanmu di rambut.	네 손길 머리에.	단 슨뚜한무 디 람붓.	sentuhan = 손길	'{intimate,sext,messenger,suggestive}'	suggestive	WhatsApp
l6_d32_t09	6	대화32	A	9	Pasti, sambil cerita seharian.	하루 얘기하며.	빠스띠, 삼빌 쩨리따 스하리안.	sambil = ~하면서	'{intimate,sext,messenger,suggestive}'		WhatsApp
l6_d32_t10	6	대화32	B	10	Aku cinta kamu, hati-hati di jalan.	사랑해, 조심.	아꾸 친따 까무, 하띠 하띠 디 잘란.		'{intimate,sext,messenger,suggestive}'	sweet 마무리	WhatsApp
l6_d33_t01	6	대화33	A	1	Punggung aku sakit.	등 아파.	뿡궁 아꾸 사낏.	sakit = 아프다	'{intimate,massage,touch}'	친밀 daily	집 — 마사지
l6_d33_t02	6	대화33	B	2	Aku pijat ya.	마사지.	아꾸 삐잣 야.	pijat = 마사지	'{intimate,massage,touch}'		집
l6_d33_t03	6	대화33	A	3	Tekan lebih kuat.	더 세게.	뜨깐 르비 꾸앗.	tekan = 누르다, kuat = 세게	'{intimate,massage,touch}'		집
l6_d33_t04	6	대화33	B	4	Otot kamu kencang banget.	근육 빡셈.	오똣 까무 끈짱 방엣.	otot = 근육, kencang = 빡빡한	'{intimate,massage,touch}'		집
l6_d33_t05	6	대화33	A	5	Karena stres kerja.	일 스트레스.	까르나 스트레스 끄르자.		'{intimate,massage,touch}'		집
l6_d33_t06	6	대화33	B	6	Pakai lotion?	로션?	빠까이 로숀?	lotion = 영어 차용	'{intimate,massage,touch}'		집
l6_d33_t07	6	대화33	A	7	Iya, yang lavender.	라벤더.	이야, 양 라벤더.		'{intimate,massage,touch}'		집
l6_d33_t08	6	대화33	B	8	Sambil dengar musik tenang.	차분 음악.	삼빌 등아르 무식 뜨낭.		'{intimate,massage,touch}'		집
l6_d33_t09	6	대화33	A	9	Aku tertidur kalau gini.	이러면 잠들어.	아꾸 뜨르띠두르 깔라우 기니.	tertidur = 잠들다	'{intimate,massage,touch}'		집
l6_d33_t10	6	대화33	B	10	Tidur saja, aku lanjut.	자, 나 계속.	띠두르 사자, 아꾸 란줏.	lanjut = 계속	'{intimate,massage,touch}'	sweet care	집
l6_d34_t01	6	대화34	A	1	Bintangnya banyak malam ini.	별 많아.	빈땅냐 바냑 말람 이니.	bintang = 별	'{intimate,romantic,sensual}'	옥상·해변	별 보기
